scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
2,139,"[""13315"",""13401""]",3bd6f6102516319e7448d49f4ce7a3d5c1990f0be35be10427a71377430e7e45,2026090302,,,43,2,931.44999666,465.72499833,31,0.441860465,3.0,874
2,140,"[""13310"",""13324t""]",da797facb707bcf98efc015f62cbd68ead73939e28759cce320df8b77c50738b,2026090302,,,42,2,722.77799179,361.388995895,24,0.142857143,3.0,705
2,141,"[""13305"",""13412""]",d8bc625de1f320114818ac655ff0c210f414cd75053593080adb93a6483005f0,2026090302,,,45,2,1069.10299274,534.55149637,30,0.333333333,7.0,1184
2,142,"[""13303"",""13403""]",a460616404d15e52f3ff38064e6b01af4b8e0760bcd55f994ddbbf44f515a31b,2026090302,,,68,2,1317.3289922,658.6644961,54,0.588235294,3.0,1198
2,143,"[""13324muw"",""13408""]",9a0515c09f1f89d733a3cb9c7881a559512b5053c1e7e91b67a799e0a15cb908,2026090302,,,28,2,774.68399406,387.34199703,17,0.214285714,7.0,766
2,144,"[""13316m"",""13323""]",9e34a0614c3a6b27db13350ab5dc5c2a4f447ad8656e4c6d0c2294eaf46a35eb,2026090302,,,31,2,527.44499716,263.72249858,23,0.483870968,3.0,760
2,145,"[""13307"",""13315""]",f772ccdd92341703a886b22de4b4bf73ba6afe863f57381582cfd485eb5bb6c7,2026090302,,,46,2,677.40299698,338.70149849,31,0.347826087,2.0,764
2,146,"[""13301"",""13321""]",7842e9fdb459fc912acc3577eec20df58bb4588bf4d4862b22bfe2c16e5dd5c4,2026090302,,,58,2,1005.46799626,502.73399813,36,0.24137931,3.0,1234
2,147,"[""13315"",""13406""]",9f49c6348b38c2eafe87b9f21255a6ff20c53c9bec8cfbfcbcd262fabeee5587,2026090302,,,45,2,1015.67999616,507.83999808,31,0.377777778,4.0,1113
2,148,"[""13303"",""13314""]",c81be0cf84c6220735bfdef30e6b5034c7e7d7bdc9bd89492530a9f63a27b198,2026090302,,,70,2,1005.69399516,502.84699758,54,0.542857143,2.0,1198
2,149,"[""13305"",""13410""]",e7b004471d1ab57a1c61697b0ecc4ba9e740839154dba906237b396b90f94fde,2026090302,,,45,2,1069.10299274,534.55149637,30,0.333333333,7.0,1244
2,150,"[""13324muw"",""13406""]",62bea544f2e3605a53044df746c7a440c14f31c4ecd68436bc87d0591fb5249c,2026090302,,,31,2,900.64399306,450.32199653,17,0.096774194,7.0,1113
2,151,"[""13302"",""13403""]",e7376a317df9ec0307db90a26acca0f75af27a847446d8a1b40f395c97fae313,2026090302,,,64,2,1362.74198716,681.37099358,50,0.5625,3.0,1258
2,152,"[""13320"",""13405""]",c98ac172a807ccc2f00d1835d0f9dcaa26c8a822a019ede486de4c45a12ff093,2026090302,,,29,2,813.0209931,406.51049655,16,0.103448276,7.0,835
2,153,"[""13305"",""13414""]",d7ef95cff80cc4d518955dd5455b289170c5274a3ccd2e0e6696a849fbfda793,2026090302,,,42,2,943.14299374,471.57149687,30,0.428571429,6.5,981
2,154,"[""13306"",""13413""]",84999e81d8cc910c15c09b6614d5744d702544e9460d2cf20ce1e6e7679f82df,2026090302,,,45,2,1103.54799248,551.77399624,30,0.333333333,6.0,1072
2,155,"[""13311"",""13325""]",a65dc4c05e7101bcf5571038fbb36c9cd637975f24c348691a0e37000fbe86f6,2026090302,,,56,2,931.9289896,465.9644948,42,0.5,2.0,1215
2,156,"[""13314"",""13317""]",65fa38afc1d7550cdf0c435dd5706204a2f49b10ef1bdd907c103e7962c10c00,2026090302,,,53,2,858.52599648,429.26299824,37,0.396226415,3.0,1117
2,157,"[""13308"",""13309""]",52c0a42dc81e987e0d46c6435ca28edb4ec6ac02c41d32db30dc9615f18b1f6f,2026090302,,,53,2,915.4109933,457.70549665,31,0.169811321,3.0,1067
2,158,"[""13305"",""13318""]",17a986b5aed0174cc53320e5d78795cd4b0ec4573e95a674ebe97dca5297866c,2026090302,,,63,2,973.2439912,486.6219956,33,0.047619048,2.0,1214
2,159,"[""13321"",""13323""]",c31847b27e3d66b54709543535bdcfad11e8d03f22190d22fb7cdca700c075fb,2026090302,,,30,2,565.0239978,282.5119989,22,0.466666667,4.5,1109
2,160,"[""13301"",""13401""]",77be95a81b354d8256516113e8c12f782a9fe5459ea20e95638457196a782294,2026090302,,,48,2,1103.31499486,551.65749743,36,0.5,7.0,1179
2,161,"[""13304"",""13323""]",c6e947e7da4bbb78b018c73ec0ca426249180f92ed970b29a5591b7180d9368f,2026090302,,,45,2,703.49399602,351.74699801,37,0.644444444,2.0,1243
2,162,"[""13318"",""13402""]",a03186f3883768f9d5b9da25e53e7059c63932832ee56c0020b011baf3a7a2ea,2026090302,,,50,2,1251.82099046,625.91049523,33,0.32,7.0,1253
2,163,"[""13319"",""13325""]",dcb165b4dd06aacfc636b6e097ecc3aab241d3362b37b512165d61f9bc63dd33,2026090302,,,69,2,1126.63298985,563.316494925,42,0.217391304,2.0,1144
2,164,"[""13303"",""13318""]",558ac27bcfb4802db4cf456df893f982a3ebb870b72217b4d314c68c0f1d959c,2026090302,,,87,2,1263.19999016,631.59999508,54,0.24137931,2.0,1238
2,165,"[""13312"",""13403""]",15337835df596b94d80b4b7a2536d38aae39f9e5632e49fb85c9d0a704967c3f,2026090302,,,60,2,1308.23098916,654.11549458,46,0.533333333,4.5,1239
2,166,"[""13310"",""13317""]",adf0087de34e49ef023f287851f7ee45f406cf66b49884547846f0626d612e66,2026090302,,,61,2,987.25899248,493.62949624,37,0.213114754,2.0,1133
2,167,"[""13302"",""13303""]",22a56fefff420b8a150dec7c5c5e1b011c1723d55738217b6640f5a9728eb8ef,2026090302,structural,trip_heavy,104,2,1500.85098636,750.42549318,54,0.038461538,1.0,1260
2,168,"[""13312"",""13319""]",add57c6162b48a77ee58f59a6fbe3f73eafa77af52e0ef1dd0fd6e969cb2b0f1,2026090302,,,73,2,1179.27298901,589.636494505,46,0.260273973,1.0,1210
2,169,"[""13302"",""13310""]",2b5263f8b034fd5204ad41dbfedd66a5e9c7fc30f08c1dac50766f737485d416,2026090302,,,74,2,1179.83998612,589.91999306,50,0.351351351,1.0,1257
2,170,"[""13313"",""13322""]",758cc1be26e68a757222bbc0d23f432829edaeb7a49803d9514de5356bd1255a,2026090302,,,63,2,1050.57398636,525.28699318,37,0.174603175,2.0,1095
2,171,"[""13303"",""13315""]",e25465647b33052036cd4bd1ff825a06a64c7e0aeb9bd0f2b278af90770ba2d2,2026090302,,,85,2,1153.78899536,576.89449768,54,0.270588235,2.0,1198
2,172,"[""13301"",""13405""]",808e7f040fb86137177eea46e3bb6875b951263719a4bfb56dd1f1a5a80b3a15,2026090302,,,49,2,1145.04499436,572.52249718,36,0.469387755,7.0,1161
2,173,"[""13321"",""13406""]",f3f3e49f9168a0531706f21af6ccb867c34510885166a812877b6e7df03c07a8,2026090302,,,36,2,997.1429949,498.57149745,22,0.222222222,7.0,1209
2,174,"[""13308"",""13316uwt""]",17b9122125117403608d284a654a9fda8decf1a448331caba50f1d7f61d18df1,2026090302,,,52,2,886.70699456,443.35349728,31,0.192307692,3.0,1067
2,175,"[""13311"",""13405""]",a025f976ded3b6fc0cb592ca3fcbdc25d57aa46192c1c30edd6559026a872dc1,2026090302,,,27,2,813.0579926,406.5289963,14,0.037037037,7.0,832
2,176,"[""13305"",""13403""]",8fc052c5f953395c9c555cfb05d2c9c8a8c547dc6249b16c6d5650339a6c5494,2026090302,,,44,2,1027.37299324,513.68649662,30,0.363636364,7.0,1007
2,177,"[""13323"",""13402""]",9f4d0495940aa0389c0cc28f86e80b67017a1e655872f070da825797c3a815cf,2026090302,,,25,2,873.8309954,436.9154977,17,0.36,7.0,1137
2,178,"[""13402"",""13409""]",f8b8915fb33c8fe9b58485384c301e80c58449ad622bc3e0121543a38908d9c1,2026090302,,,34,2,1432.679992,716.339996,17,0.0,9.5,1256
2,179,"[""13315"",""13402""]",cb3775dd6559631156e982fee1a14a780a4644cac25461f0fe53eb52bf47dd3c,2026090302,,,48,2,1142.40999566,571.20499783,31,0.291666667,4.5,1137
2,180,"[""13318"",""13404""]",cf0421d072bb8bb32f28cd499fd63e93cf00b513965809452064d695146335b4,2026090302,,,50,2,1251.82099046,625.91049523,33,0.32,7.0,1233
2,181,"[""13320"",""13402""]",43d5e0aeee256895374ba1d743a110be977718f5d6a332c304ca75c077cce6fe,2026090302,,,33,2,982.2509926,491.1254963,17,0.03030303,7.0,1137
2,182,"[""13317"",""13406""]",05fd4059491d2f8a7bebaccd4ed8e9d249677d03297a1d8082fa0ff9d035a64d,2026090302,,,51,2,1170.16099352,585.08049676,37,0.450980392,7.0,1152
2,183,"[""13302"",""13412""]",25f92b059592ae00ec3531ab5fdae86673db610e64e1d9e2a45f52e39a15c07b,2026090302,,,65,2,1404.47198666,702.23599333,50,0.538461538,3.0,1257
2,184,"[""13303"",""13316uwt""]",39e6a95bde9985a6c6f06f9794268dfa384e4d0766974d02a8287d163c36dca6,2026090302,,,75,2,1087.45699386,543.72849693,54,0.44,2.0,1198
2,185,"[""13305"",""13320""]",650d6d07e0ae7d190a2ae523f4ea8d4f3fafaf9fc32db381c4ed66c9252b212a,2026090302,,,46,2,703.67399334,351.83699667,30,0.304347826,3.0,833
2,186,"[""13310"",""13409""]",f45db0572a770482b6d42e6cef5506dd08918edd15784a086b871552a2c2054b,2026090302,,,41,2,1123.04799146,561.52399573,24,0.170731707,7.0,1197
2,187,"[""13311"",""13315""]",ed385f2adf8d4f1bfbf1cb07cd452fb5b6e74ec4df06cf84f67343d0926783ff,2026090302,,,45,2,692.01799576,346.00899788,31,0.377777778,2.0,794
2,188,"[""13312"",""13409""]",5c0c94261e782b3f480c9dc4551ec27beb95f885988d12e6230298bb7b33dcf8,2026090302,,,63,2,1434.96098866,717.48049433,46,0.46031746,6.0,1192
2,189,"[""13307"",""13317""]",2945f65f4236552290a788dccef5377aa65e1ded282e94dca5fa13ea5b2c9be7,2026090302,,,52,2,831.88399434,415.94199717,37,0.423076923,1.0,1145
2,190,"[""13324t"",""13404""]",4745b715578d0918fd52d523d81df56da5c4511d5b8376b27bc6fce882603e15,2026090302,,,35,2,1032.40999233,516.204996165,18,0.028571429,7.0,1156
2,191,"[""13313"",""13323""]",5299691a6ab9c9718bd0acf25d99d5d9b29d81b92c11baaa654831b82615fb8f,2026090302,,,45,2,816.51198796,408.25599398,37,0.644444444,3.0,1095
2,192,"[""13303"",""13323""]",bc7beda392adbf9f958d403f64a8b0ed9717edc0ce4fc8bf7b152393e0dc241c,2026090302,,,62,2,885.2099951,442.60499755,54,0.741935484,2.0,1198
2,193,"[""13310"",""13316uwt""]",07e8d44d7861006bf035dd1e6601c199954f79e874065abe3a0dfd357b77cbbc,2026090302,,,45,2,766.44599362,383.22299681,24,0.066666667,3.0,804
2,194,"[""13325"",""13404""]",40fac844780e80a156a9e4dbee69dafca41b0ec5e4258dd3594eacc57a68b6ff,2026090302,,,59,2,1382.3209895,691.16049475,42,0.423728814,4.0,1252
2,195,"[""13318"",""13320""]",0fb4f42ed3e3d12a62a13a08dc2609a85d78274dcb2895a4132f70a277c21d46,2026090302,,,49,2,801.39199106,400.69599553,33,0.346938776,3.0,1126
2,196,"[""13319"",""13404""]",1431d3446cb67b64f6f86fefc24a04788a5d591114a1ebb1a166b7a9010950d2,2026090302,,,44,2,1176.99199235,588.495996175,27,0.227272727,7.0,1254
2,197,"[""13316uwt"",""13405""]",05c0f7d81486eede0adad02614c4574e2b9d1c3ee6422a7dfc058a9cc34365eb,2026090302,,,34,2,906.84799466,453.42399733,21,0.235294118,7.0,832
2,198,"[""13310"",""13314""]",a43ad01edb37818b96560a496fddaded9ac4fd3e3357b2d50895520c1fc66013,2026090302,,,40,2,684.68299492,342.34149746,24,0.2,3.0,758
2,199,"[""13308"",""13318""]",146a72c8ecd061075402f6d146cfdba3c5dbafa030e42b8bf91dceb9d46bb7e2,2026090302,,,64,2,1062.44999086,531.22499543,33,0.03125,3.0,1197
2,200,"[""13325"",""13326""]",7a52fc3ad4ee8bb269792cc65e5200de0b86bdbb0c362844ec38858d53dc3bf8,2026090302,,,63,2,1015.28699213,507.643496065,42,0.333333333,2.0,1082
2,201,"[""13302"",""13406""]",de82a48cf1a6f891c71ab1317d02514d2eb8c121cb855fb99a187e003311653c,2026090302,,,64,2,1362.74198716,681.37099358,50,0.5625,3.0,1257
2,202,"[""13304"",""13310""]",6b8ca95b3ab0a558cf2e14ae1efee2f6f6e7dafcfa5497e9c47dcec5745ebcc2,2026090302,,,61,2,952.71099208,476.35549604,37,0.213114754,1.0,1243
2,203,"[""13406"",""13412""]",43c1555bae6269e4e785e0e0ab539b94b22d5f2194581ce319fa96978b220af5,2026090302,,,29,2,1220.9499925,610.47499625,15,0.034482759,11.0,1183
2,204,"[""13316m"",""13401""]",66524093677fdbe58294b6d6900330c525d860218b61321df20031c677b81eb4,2026090302,,,35,2,875.33399476,437.66699738,23,0.314285714,7.0,874
2,205,"[""13316uwt"",""13409""]",f57574b6773694df2c93a7e4a244b4e4418f7a95bda3664ce26cfe538d29d67b,2026090302,,,38,2,1076.07799416,538.03899708,21,0.105263158,7.0,1170
2,206,"[""13320"",""13403""]",bfe59cd99f3849b65a725f748658efb873f891e06f5977251ad90d5acbcfaf3c,2026090302,,,30,2,855.5209931,427.76049655,16,0.066666667,7.0,1007
2,207,"[""13302"",""13409""]",992b341b7d229f9f7bfccfc60e3fc8bb5618bb41d661e5ffab1cf0dc8f4f9126,2026090302,,,67,2,1489.47198666,744.73599333,50,0.492537313,4.0,1257
2,208,"[""13312"",""13405""]",0e6a24935de9a2fe2aa7d76a38b289d77474e617e847029fd426e5a491001275,2026090302,,,59,2,1265.73098916,632.86549458,46,0.559322034,4.0,1219
2,209,"[""13323"",""13324muw""]",a208ef9f4fc4cf0ed716484c4c8b8ce1f8e3d1ae606ec2ec389f3f601dcf36c9,2026090302,,,25,2,468.52499596,234.26249798,17,0.36,3.0,627
2,210,"[""13313"",""13403""]",3bcb4b51ed5e44986f5c4cc6c250a8ce117357fb2a3663879b1e9e7cd9c87ae3,2026090302,,,51,2,1248.63098506,624.31549253,37,0.450980392,5.0,1165
2,211,"[""13320"",""13413""]",136b4fb2f326c82d63837a132a862ecbf1840e88aea4611cafa09dcdf5abd1a6,2026090302,,,31,2,898.0209931,449.01049655,16,0.032258065,8.0,993
2,212,"[""13305"",""13408""]",f75e8b79770cc767182e3e625900fa90eb0cf6c9700fe1eb0a729f941505895b,2026090302,,,41,2,901.41299424,450.70649712,30,0.463414634,6.0,793
2,213,"[""13313"",""13315""]",692d004535354c7c555e880601a534587e335c199ec161924f6673ca8b0c5979,2026090302,,,68,2,1085.09098822,542.54549411,37,0.088235294,2.0,1095
2,214,"[""13314"",""13414""]",c416d0a84dfb9b5123b9fc3031198cac9af5e0ca95d7acd26dab3c093ff63fd7,2026090302,,,28,2,783.35499646,391.67749823,16,0.142857143,8.0,945
2,215,"[""13403"",""13407""]",6f9afd311ae85b455d94888e7ae646f9425a4ca8a6b7a35901271c60a8d923ef,2026090302,,,31,2,1305.179992,652.589996,17,0.096774194,8.0,1236
2,216,"[""13314"",""13404""]",d0d657970cebf053e5df58ccf457b262ded67f26957448134026ece858c386ce,2026090302,,,33,2,994.31499546,497.15749773,17,0.03030303,8.0,1156
2,217,"[""13311"",""13321""]",8e03c2935008c2f617987368f374d929af1403776505e9b3bc80c3f4656d3e6a,2026090302,,,36,2,673.4809945,336.74049725,22,0.222222222,4.5,1192
2,218,"[""13316m"",""13409""]",97c992a2bc6b68b0a89524e8c8a1b8d014b122344db1a878b67713b43785d6c1,2026090302,,,40,2,1086.29399376,543.14699688,23,0.15,7.0,1170
2,219,"[""13321"",""13402""]",b599c6d1b7f925f5af24ed7999a88186dc1a5f09e156750bcabbad72f2e17b89,2026090302,,,39,2,1123.8729944,561.9364972,22,0.128205128,7.0,1249
2,220,"[""13324muw"",""13414""]",32dd9e4e1f998ee6aa210a8ad0d7db6766deea91585555cfda99461daea3c033,2026090302,,,29,2,816.41399356,408.20699678,17,0.172413793,7.0,879
2,221,"[""13408"",""13410""]",2612fef0ff10f3a1b043fad933fa80b35a531cfedd7ff78dc020516d555eaf4b,2026090302,,,26,2,1094.9899935,547.49499675,15,0.153846154,7.0,1217
2,222,"[""13310"",""13321""]",95b3902622ae0dae399e1d20430e877cfafb538693461d68be1a599614a38b91,2026090302,,,46,2,814.24099386,407.12049693,24,0.043478261,3.0,1190
2,223,"[""13319"",""13324t""]",85c3134ff2ae3687eb525558e51acf04731dab0da9265332824c311f1e7e9fa5,2026090302,,,45,2,776.72199268,388.36099634,27,0.2,3.0,1144
2,224,"[""13314"",""13318""]",625c03301c59522be9d74b024ecda249d95e64ddaa65ba2e257e149149592d75,2026090302,,,49,2,813.45599392,406.72799696,33,0.346938776,3.0,1178
2,225,"[""13301"",""13407""]",943c844b97455002773f56dcdc1a09140f7c497daa6c0c93cef40b5be7e7afc5,2026090302,,,53,2,1313.50499336,656.75249668,36,0.358490566,7.0,1238
2,226,"[""13314"",""13315""]",8de0951f5c6e4f4c2d32dc1a54fe36cf78288e50de1cf0cee7b5302ab43166f2,2026090302,,,47,2,704.04499912,352.02249956,31,0.319148936,2.0,742
2,227,"[""13317"",""13405""]",fff7deb00223a846aa50aeb16b8f19a84b8a6797f5e9ec82661ac1046c094d82,2026090302,,,50,2,1127.66099352,563.83049676,37,0.48,5.5,1155
2,228,"[""13307"",""13313""]",7994346d0265ca50df91a780549344f01396a66bc71b90df9800eacadd349913,2026090302,,,52,2,910.35398588,455.17699294,37,0.423076923,1.5,1135
2,229,"[""13319"",""13402""]",e1aca817379e32dcaa70e003125544b9c38bc4b91e5791c7006a6354ded2119e,2026090302,,,44,2,1176.99199235,588.495996175,27,0.227272727,7.0,1274
2,230,"[""13303"",""13406""]",7a50854f4a0ff13f699e1f6831c457575da2f74b9c1f7fcf72759210e2cdd258,2026090302,,,68,2,1317.3289922,658.6644961,54,0.588235294,3.0,1198
2,231,"[""13405"",""13406""]",a2299fe45110d0f70ff96ad192209c80eb36d87e7e57779f9210405d46ad2e10,2026090302,,,27,2,1136.719993,568.3599965,14,0.037037037,7.0,1116
2,232,"[""13306"",""13326""]",9e3bd3cdc8cffc707ba4c6bd04e35d6b28be42bd165172ddfaec5f63ce9756d7,2026090302,,,51,2,820.74399461,410.371997305,30,0.176470588,3.0,807
2,233,"[""13305"",""13311""]",67bc5e2bc23b21ba6771b1381e46287cb0cf6b668314b5385cc14d2dd3021ab5,2026090302,,,44,2,703.71099284,351.85549642,30,0.363636364,2.0,812
2,234,"[""13312"",""13321""]",a30b156dda39527614c208fde0fa77e45ee8c814bbdd9faf46fc3212a9ab928f,2026090302,,,68,2,1126.15399106,563.07699553,46,0.352941176,3.0,1192
2,235,"[""13316uwt"",""13318""]",8230e8e70b173672c795aa25c364d8d47d7ba9f9f05bcd0d463c6a9239ca0d09,2026090302,,,54,2,895.21899262,447.60949631,33,0.222222222,3.0,1150
2,236,"[""13316m"",""13324muw""]",d803cf1d85958c6e06fd5d18c2bcf3f3ba1f6491b2723b8df6e1e77ee879dc60,2026090302,,,40,2,680.98799432,340.49399716,23,0.15,3.0,760
2,237,"[""13317"",""13322""]",6a41184bab9d36f8cfe9c441ec3b1afadfe62011a7d38739f355310f1ddf02ad,2026090302,,,63,2,972.10399482,486.05199741,37,0.174603175,2.0,1092
2,238,"[""13301"",""13304""]",b7281e43f0fa01b1e2f5a96bfb95fbdb245a661179cc30f6b0faf48cd0637abd,2026090302,,,73,2,1143.93799448,571.96899724,37,0.01369863,3.0,1257
2,239,"[""13305"",""13316m""]",9a549a688ba3175e30d6688984a7b638eca99e094aadeca0d1557e8de3d23c41,2026090302,,,53,2,807.7169945,403.85849725,30,0.132075472,3.0,824
2,240,"[""13312"",""13325""]",d3e687a56b0e21487d9a1e6fa706d03836201b741502479e9e7e53f728136352,2026090302,structural,tight_gap,88,2,1384.60198616,692.30099308,46,0.045454545,0.5,1208
2,241,"[""13314"",""13323""]",49fa7eb73a3e4b88ca1dff00f82f831399d8ecb0d2da9e5cd27182c96749f143,2026090302,,,24,2,435.46599886,217.73299943,16,0.333333333,6.0,742
2,242,"[""13308"",""13325""]",377b17b7dea4913da7d964f72e3adc0006cd58c59cb25cb991fe30a5aecc0848,2026090302,,,73,2,1192.9499899,596.47499495,42,0.150684932,2.0,1216
2,243,"[""13402"",""13404""]",5a21b4b97bb62ec4df3d5ee8f1f7dbf145b15508a13b023eed249a3b2e367940,2026090302,,,34,2,1432.679992,716.339996,17,0.0,9.0,1176
2,244,"[""13301"",""13311""]",ea458ca12db6272e0c90e77e1dbe0ed4274a1286d333de27c406cef3719d5aab,2026090302,,,50,2,863.88299396,431.94149698,36,0.44,3.5,1161
2,245,"[""13402"",""13413""]",00f6c2a1adbb7ebbb4491b6d9fd662ab71810ba63d30d4920f0c4ecb32797fc1,2026090302,,,32,2,1348.4499925,674.22499625,17,0.0625,8.5,1137
2,246,"[""13318"",""13413""]",e34661ee3e334331458ef5581fed8fd455d85f218a3aa525f68a9263bf493f76,2026090302,,,48,2,1167.59099096,583.79549548,33,0.375,7.0,1129
2,247,"[""13323"",""13405""]",a2f782c8c2a539677bbc718902487c0d6a45bba1e163e354ec73dc29c2fbb428,2026090302,,,21,2,704.6009959,352.30049795,13,0.238095238,7.0,832
2,248,"[""13306"",""13325""]",7f23a2976b8b464b073f1d16381fb18357e7b6d09e02cc277b9aa4a355fa9d6e,2026090302,,,72,2,1137.41898948,568.70949474,42,0.166666667,2.0,1227
2,249,"[""13319"",""13414""]",ff080feeafeeffb46cc24d8d9f8f813f9159405ad290029901e7a7e3f930e0ad,2026090302,,,39,2,966.03199335,483.015996675,27,0.384615385,7.0,1144
2,250,"[""13302"",""13326""]",ac1d24d3f9cb068eac4351060655230454da86f3ebf4f2e9ae09e2e505e1d4c6,2026090302,,,71,2,1122.43798929,561.218994645,50,0.408450704,2.0,1257
2,251,"[""13411"",""13414""]",dff136ddc4518d506572c4a257798eaf9c5afb0baf362547b5aeb48e5ddfeeb7,2026090302,,,26,2,1094.9899935,547.49499675,14,0.076923077,7.0,914
2,252,"[""13305"",""13324t""]",871881f37e1b817bce3a321113bec6456ce692506ad2bfbac9fece28c0b4bb3e,2026090302,,,48,2,753.83299307,376.916496535,30,0.25,2.5,768
2,253,"[""13318"",""13403""]",5d0c04896cb833cdb56930c289419da68c976f774075a4e09bf21569c57b1059,2026090302,,,47,2,1125.09099096,562.54549548,33,0.404255319,7.0,1236
2,254,"[""13404"",""13406""]",eb669b610ce122680d93ec89bc256504f5d1eb3da78c6e468593f04f8ef79575,2026090302,,,31,2,1305.9499925,652.97499625,17,0.096774194,9.0,1156
2,255,"[""13309"",""13410""]",e1c455c18d1e6984e923b7037a8309ec199af4d46b25b8f9f65f312ef37f1470,2026090302,,,37,2,1019.7819929,509.89099645,22,0.189189189,7.0,1216
2,256,"[""13311"",""13318""]",0e8f0409a2c6ea35f57bf472549a834037f2d101c0fea8148ddf36cb4736df4e,2026090302,,,47,2,801.42899056,400.71449528,33,0.404255319,2.0,1196
2,257,"[""13314"",""13325""]",ec80c85c2e38f424c5ed9caab7529516751bf2f8fd54d2b07523918595928abe,2026090302,,,58,2,943.95599296,471.97799648,42,0.448275862,2.0,1197
2,258,"[""13310"",""13406""]",a7e0e422ada0a9c66817502b49114c418b1b8195e60f3f7186bdf9c96d4ec607,2026090302,,,38,2,996.31799196,498.15899598,24,0.263157895,7.0,1113
2,259,"[""13317"",""13401""]",1d3ec415e19156a321bf79938b0f81779c27bfe9c18f254e70a2951c46e9dd0e,2026090302,,,49,2,1085.93099402,542.96549701,37,0.510204082,6.0,1195
2,260,"[""13307"",""13324t""]",b683c9a4ced6197bc2f8b4f8b9a330ed5872779af58450d6169aa4305ee4fd0e,2026090302,,,33,2,567.40299365,283.701496825,18,0.090909091,2.0,764
2,261,"[""13303"",""13325""]",8b173af65bc0d46f3569d000b5322af73020f57a560c08d409a6068b5b315e8e,2026090302,,,96,2,1393.6999892,696.8499946,54,0.125,1.5,1257
2,262,"[""13319"",""13405""]",14ee5c7d55666606b741f1e9f8f48a1818f6510cec64a92dddf50caecc79d712,2026090302,,,40,2,1007.76199285,503.880996425,27,0.35,7.0,1237
2,263,"[""13312"",""13402""]",7cfc43b074bb787b2a86579738cd4aa88458f837105e6401c0317495ba3614c1,2026090302,,,63,2,1434.96098866,717.48049433,46,0.46031746,5.0,1256
2,264,"[""13317"",""13407""]",0f39f4b79cf0acd7bc33f77018bf0badbc3fbbbd7e1cc8548cf1460a9fc64dec,2026090302,,,54,2,1296.12099252,648.06049626,37,0.37037037,6.0,1179
2,265,"[""13312"",""13407""]",99b9175e21d00975dda333d188df6c58f56cee8c24d70bee4a0538946c6fbc9e,2026090302,,,63,2,1434.19098816,717.09549408,46,0.46031746,5.0,1192
2,266,"[""13324muw"",""13412""]",d05929fbb456cfbfb647c5c6ccf3389e5e781bd13d9ea53604abc073d22d6afd,2026090302,,,32,2,942.37399256,471.18699628,17,0.0625,7.0,1105
2,267,"[""13316m"",""13318""]",de6d9b2765ab468ba0ed31997b1341b38e394472d462aeeaea9fab7e4fd54ea1,2026090302,,,56,2,905.43499222,452.71749611,33,0.178571429,3.0,1150
2,268,"[""13308"",""13320""]",f9d9e96cf291f6bed77804facdb9b8ff2e8746d780ccc48558a0fd0dd2194f56,2026090302,,,47,2,792.879993,396.4399965,31,0.319148936,3.0,1067
2,269,"[""13306"",""13320""]",6e4a0b4fc1452604d176d34fabcf9d287421c6e606267eff3ecd3a9f409aebee,2026090302,,,46,2,737.34899258,368.67449629,30,0.304347826,3.0,827
2,270,"[""13302"",""13311""]",c227e9cc532afacdbb985818970ca1f079946c0148291357a19b82d7afe6eb1e,2026090302,,,64,2,1039.07998676,519.53999338,50,0.5625,1.0,1257
2,271,"[""13316uwt"",""13320""]",6642c04e1b1b7d86fc51f75493e863afed315b21ca0b882987191ebcd2e77f16,2026090302,,,37,2,625.64899476,312.82449738,21,0.135135135,3.0,769
2,272,"[""13309"",""13404""]",7fc696d65c4ac3cd77748ada534a8818bbbd4af3dd697fb5d542f7981bb0530f,2026090302,,,39,2,1104.7819929,552.39099645,22,0.128205128,7.0,1156
2,273,"[""13308"",""13407""]",3c1dd589012edfb46c704e65bc6593d96deb63488b1e0e37eed426343b00cd80,2026090302,,,48,2,1242.5389919,621.26949595,31,0.291666667,7.0,1197
2,274,"[""13323"",""13326""]",1094d01dbfabb9410508893530227c928b278cda319de17faa51120dc76b16e0,2026090302,,,29,2,506.79699803,253.398499015,21,0.448275862,3.0,634
2,275,"[""13320"",""13323""]",40b96abd564c878a828beedaf68d5f43936907d87c2c23eeb3f1d5bbbf9c92bd,2026090302,,,24,2,423.401996,211.700998,16,0.333333333,4.5,735
